year	address.country_code	num_entries	corpus
2019	sd	12	nature_news
2019	se	40	nature_news
2019	sg	9	nature_news
2019	sh	1	nature_news
2019	si	3	nature_news
2019	sk	7	nature_news
2019	sl	5	nature_news
2019	sm	1	nature_news
2019	sn	3	nature_news
2019	so	2	nature_news
2019	sy	5	nature_news
2019	td	4	nature_news
2019	tg	1	nature_news
2019	th	16	nature_news
2019	tj	1	nature_news
2019	tn	3	nature_news
2019	tr	19	nature_news
2019	tt	2	nature_news
2019	tv	1	nature_news
2019	tw	7	nature_news
2019	tz	11	nature_news
2019	ua	15	nature_news
2019	ug	15	nature_news
2019	us	668	nature_news
2019	uy	3	nature_news
2019	uz	1	nature_news
2019	ve	3	nature_news
2019	vn	8	nature_news
2019	vu	1	nature_news
2019	ye	9	nature_news
2019	za	31	nature_news
2019	zm	1	nature_news
2019	zw	4	nature_news
2020	ae	15	nature_news
2020	af	7	nature_news
2020	ai	1	nature_news
2020	am	1	nature_news
2020	ao	7	nature_news
2020	ar	11	nature_news
2020	at	16	nature_news
2020	au	126	nature_news
2020	az	2	nature_news
2020	ba	2	nature_news
2020	bd	4	nature_news
2020	be	31	nature_news
2020	bf	1	nature_news
2020	bg	4	nature_news
2020	bh	5	nature_news
2020	bj	1	nature_news
2020	bo	4	nature_news
2020	br	58	nature_news
2020	bs	3	nature_news
2020	bw	1	nature_news
2020	by	5	nature_news
2020	bz	1	nature_news
2020	ca	102	nature_news
2020	cd	9	nature_news
2020	cf	3	nature_news
2020	cg	5	nature_news
2020	ch	85	nature_news
2020	ci	1	nature_news
2020	cl	21	nature_news
2020	cm	6	nature_news
2020	cn	196	nature_news
2020	co	37	nature_news
2020	cr	2	nature_news
2020	cu	1	nature_news
2020	cy	3	nature_news
2020	cz	11	nature_news
2020	de	147	nature_news
2020	dk	24	nature_news
2020	do	1	nature_news
2020	dz	5	nature_news
2020	ec	5	nature_news
2020	ee	1	nature_news
2020	eg	11	nature_news
2020	es	46	nature_news
2020	et	9	nature_news
2020	fi	13	nature_news
2020	fm	1	nature_news
2020	fr	102	nature_news
2020	gb	307	nature_news
2020	gd	1	nature_news
2020	gh	5	nature_news
2020	gl	1	nature_news
2020	gm	1	nature_news
2020	gn	11	nature_news
2020	gr	7	nature_news
2020	gt	3	nature_news
2020	gw	1	nature_news
2020	hn	1	nature_news
2020	hr	4	nature_news
2020	ht	3	nature_news
2020	hu	7	nature_news
2020	id	23	nature_news
2020	ie	16	nature_news
2020	il	18	nature_news
2020	in	70	nature_news
2020	iq	12	nature_news
2020	ir	19	nature_news
2020	is	10	nature_news
2020	it	72	nature_news
2020	jm	1	nature_news
2020	jo	4	nature_news
2020	jp	59	nature_news
2020	ke	11	nature_news
2020	kg	1	nature_news
2020	kh	7	nature_news
2020	ki	1	nature_news
2020	kp	2	nature_news
2020	kr	37	nature_news
2020	kw	2	nature_news
2020	kz	2	nature_news
2020	la	3	nature_news
2020	lb	4	nature_news
2020	li	1	nature_news
2020	lk	6	nature_news
2020	lr	5	nature_news
2020	ls	1	nature_news
2020	lt	2	nature_news
2020	lu	1	nature_news
2020	lv	2	nature_news
2020	ma	2	nature_news
2020	mc	1	nature_news
2020	md	1	nature_news
2020	me	1	nature_news
2020	mg	6	nature_news
2020	ml	3	nature_news
2020	mm	4	nature_news
2020	mn	4	nature_news
2020	mr	1	nature_news
2020	mu	1	nature_news
2020	mx	26	nature_news
2020	my	9	nature_news
2020	ne	1	nature_news
2020	ng	17	nature_news
2020	ni	1	nature_news
2020	nl	62	nature_news
2020	no	14	nature_news
2020	np	11	nature_news
2020	nz	23	nature_news
2020	om	2	nature_news
2020	pa	2	nature_news
2020	pe	14	nature_news
2020	pg	3	nature_news
2020	ph	24	nature_news
2020	pk	12	nature_news
2020	pl	13	nature_news
2020	ps	6	nature_news
2020	pt	17	nature_news
2020	pw	1	nature_news
2020	py	4	nature_news
2020	qa	6	nature_news
2020	ro	10	nature_news
2020	rs	3	nature_news
2020	ru	40	nature_news
2020	rw	3	nature_news
2020	sa	5	nature_news
2020	sc	1	nature_news
2020	sd	8	nature_news
2020	se	37	nature_news
2020	sg	28	nature_news
2020	sk	6	nature_news
2020	sl	3	nature_news
2020	sn	5	nature_news
2020	so	4	nature_news
2020	sv	1	nature_news
2020	sy	4	nature_news
2020	td	2	nature_news
2020	tg	1	nature_news
2020	th	15	nature_news
2020	tl	1	nature_news
2020	tm	1	nature_news
2020	to	5	nature_news
2020	tr	5	nature_news
2020	tv	1	nature_news
2020	tw	10	nature_news
2020	tz	7	nature_news
2020	ua	13	nature_news
2020	ug	9	nature_news
2020	us	530	nature_news
2020	uy	1	nature_news
2020	ve	6	nature_news
2020	vn	13	nature_news
2020	vu	2	nature_news
2020	ye	5	nature_news
2020	za	32	nature_news
2020	zm	1	nature_news
2020	zw	4	nature_news
